source_file,station_raw,station,date,year,month,day,ampm,channel_idx,lambda_um,transmission
0008.txt,"Bassour, Algeria",Bassour,1911-09-04,1911,9,4,,18,0.9885,0.925
0008.txt,"Bassour, Algeria",Bassour,1911-09-04,1911,9,4,,23,0.995,0.962
0008.txt,"Bassour, Algeria",Bassour,1911-09-04,1911,9,4,,24,1.084,0.955
0008.txt,"Bassour, Algeria",Bassour,1911-09-04,1911,9,4,,25,1.178,0.96
0008.txt,"Bassour, Algeria",Bassour,1911-09-04,1911,9,4,,26,1.274,0.972
0008.txt,"Bassour, Algeria",Bassour,1911-09-04,1911,9,4,,27,1.368,0.981
0008.txt,"Bassour, Algeria",Bassour,1911-09-04,1911,9,4,,28,1.464,0.969
0008.txt,"Bassour, Algeria",Bassour,1911-09-04,1911,9,4,,29,1.556,0.971
0008.txt,"Bassour, Algeria",Bassour,1911-09-04,1911,9,4,,30,1.645,0.97
0008.txt,"Bassour, Algeria",Bassour,1911-09-04,1911,9,4,,31,1.733,0.955
0008.txt,"Bassour, Algeria",Bassour,1911-09-04,1911,9,4,,32,1.817,0.969
0008.txt,"Bassour, Algeria",Bassour,1911-09-04,1911,9,4,,33,1.898,0.965
0008.txt,"Bassour, Algeria",Bassour,1911-09-04,1911,9,4,,34,1.975,0.954
0008.txt,"Bassour, Algeria",Bassour,1911-09-04,1911,9,4,,35,2.049,0.944
0008.txt,"Bassour, Algeria",Bassour,1911-09-04,1911,9,4,,36,2.12,0.946
0008.txt,"Bassour, Algeria",Bassour,1911-09-04,1911,9,4,,37,2.255,0.935
0008.txt,"Bassour, Algeria",Bassour,1911-09-04,1911,9,4,,38,2.392,0.751
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,2,0.3137,0.776
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,3,0.3218,0.698
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,4,0.3306,0.617
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,5,0.3404,0.603
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,6,0.3513,0.618
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,7,0.3635,0.646
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,8,0.3783,0.693
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,9,0.3965,0.726
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,10,0.4163,0.73
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,11,0.4387,0.769
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,12,0.4644,0.817
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,13,0.4946,0.847
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,14,0.5325,0.875
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,15,0.5827,0.893
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,16,0.6148,0.909
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,17,0.6495,0.93
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,19,0.734,0.962
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,20,0.784,0.965
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,21,0.845,0.976
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,22,0.9155,0.987
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,18,0.9885,0.949
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,23,0.995,0.989
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,24,1.084,0.996
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,25,1.178,0.998
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,26,1.274,0.996
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,27,1.368,0.989
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,28,1.464,0.987
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,29,1.556,0.986
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,30,1.645,0.987
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,31,1.733,0.991
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,32,1.817,0.997
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,33,1.898,0.989
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,34,1.975,0.974
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,35,2.049,0.966
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,36,2.12,0.961
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,37,2.255,0.976
0008.txt,"Bassour, Algeria",Bassour,1911-09-25,1911,9,25,,38,2.392,0.969
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,1,0.3063,0.865
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,2,0.3137,0.827
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,3,0.3218,0.733
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,4,0.3306,0.626
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,5,0.3404,0.603
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,6,0.3513,0.605
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,7,0.3635,0.627
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,8,0.3783,0.648
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,9,0.3965,0.724
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,10,0.4163,0.745
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,11,0.4387,0.757
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,12,0.4644,0.803
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,13,0.4946,0.842
0008.txt,"Bassour, Algeria",Bassour,1911-10-03,1911,10,3,,14,0.5325,0.857
