source_file,station_raw,station,date,year,month,day,ampm,channel_idx,lambda_um,transmission
0010.txt,Calama,Calama,1918-08-03,1918,8,3,-999,8,1.008,0.969
0010.txt,Calama,Calama,1918-08-03,1918,8,3,-999,9,1.244,0.976
0010.txt,Calama,Calama,1918-08-03,1918,8,3,-999,10,1.61,0.97
0010.txt,Calama,Calama,1918-08-04,1918,8,4,-999,1,0.355,0.625
0010.txt,Calama,Calama,1918-08-04,1918,8,4,-999,2,0.403,0.736
0010.txt,Calama,Calama,1918-08-04,1918,8,4,-999,3,0.46,0.804
0010.txt,Calama,Calama,1918-08-04,1918,8,4,-999,4,0.511,0.845
0010.txt,Calama,Calama,1918-08-04,1918,8,4,-999,5,0.637,0.905
0010.txt,Calama,Calama,1918-08-04,1918,8,4,-999,6,0.702,0.933
0010.txt,Calama,Calama,1918-08-04,1918,8,4,-999,7,0.83,0.951
0010.txt,Calama,Calama,1918-08-04,1918,8,4,-999,8,1.008,0.971
0010.txt,Calama,Calama,1918-08-04,1918,8,4,-999,9,1.244,0.968
0010.txt,Calama,Calama,1918-08-04,1918,8,4,-999,10,1.61,0.969
0010.txt,Calama,Calama,1918-08-05,1918,8,5,-999,1,0.355,0.627
0010.txt,Calama,Calama,1918-08-05,1918,8,5,-999,2,0.403,0.74
0010.txt,Calama,Calama,1918-08-05,1918,8,5,-999,3,0.46,0.812
0010.txt,Calama,Calama,1918-08-05,1918,8,5,-999,4,0.511,0.865
0010.txt,Calama,Calama,1918-08-05,1918,8,5,-999,5,0.637,0.906
0010.txt,Calama,Calama,1918-08-05,1918,8,5,-999,6,0.702,0.936
0010.txt,Calama,Calama,1918-08-05,1918,8,5,-999,7,0.83,0.961
0010.txt,Calama,Calama,1918-08-05,1918,8,5,-999,8,1.008,0.967
0010.txt,Calama,Calama,1918-08-05,1918,8,5,-999,9,1.244,0.974
0010.txt,Calama,Calama,1918-08-05,1918,8,5,-999,10,1.61,0.982
0010.txt,Calama,Calama,1918-08-06,1918,8,6,-999,1,0.355,0.622
0010.txt,Calama,Calama,1918-08-06,1918,8,6,-999,2,0.403,0.733
0010.txt,Calama,Calama,1918-08-06,1918,8,6,-999,3,0.46,0.82
0010.txt,Calama,Calama,1918-08-06,1918,8,6,-999,4,0.511,0.862
0010.txt,Calama,Calama,1918-08-06,1918,8,6,-999,5,0.637,0.904
0010.txt,Calama,Calama,1918-08-06,1918,8,6,-999,6,0.702,0.936
0010.txt,Calama,Calama,1918-08-06,1918,8,6,-999,7,0.83,0.952
0010.txt,Calama,Calama,1918-08-06,1918,8,6,-999,8,1.008,0.962
0010.txt,Calama,Calama,1918-08-06,1918,8,6,-999,9,1.244,0.973
0010.txt,Calama,Calama,1918-08-06,1918,8,6,-999,10,1.61,0.97
0010.txt,Calama,Calama,1918-08-07,1918,8,7,-999,1,0.355,0.627
0010.txt,Calama,Calama,1918-08-07,1918,8,7,-999,2,0.403,0.731
0010.txt,Calama,Calama,1918-08-07,1918,8,7,-999,3,0.46,0.817
0010.txt,Calama,Calama,1918-08-07,1918,8,7,-999,4,0.511,0.87
0010.txt,Calama,Calama,1918-08-07,1918,8,7,-999,5,0.637,0.906
0010.txt,Calama,Calama,1918-08-07,1918,8,7,-999,6,0.702,0.937
0010.txt,Calama,Calama,1918-08-07,1918,8,7,-999,7,0.83,0.956
0010.txt,Calama,Calama,1918-08-07,1918,8,7,-999,8,1.008,0.968
0010.txt,Calama,Calama,1918-08-07,1918,8,7,-999,9,1.244,0.97
0010.txt,Calama,Calama,1918-08-07,1918,8,7,-999,10,1.61,0.973
0010.txt,Calama,Calama,1918-08-08,1918,8,8,-999,1,0.355,0.633
0010.txt,Calama,Calama,1918-08-08,1918,8,8,-999,2,0.403,0.739
0010.txt,Calama,Calama,1918-08-08,1918,8,8,-999,3,0.46,0.815
0010.txt,Calama,Calama,1918-08-08,1918,8,8,-999,4,0.511,0.867
0010.txt,Calama,Calama,1918-08-08,1918,8,8,-999,5,0.637,0.904
0010.txt,Calama,Calama,1918-08-08,1918,8,8,-999,6,0.702,0.935
0010.txt,Calama,Calama,1918-08-08,1918,8,8,-999,7,0.83,0.958
0010.txt,Calama,Calama,1918-08-08,1918,8,8,-999,8,1.008,0.966
0010.txt,Calama,Calama,1918-08-08,1918,8,8,-999,9,1.244,0.97
0010.txt,Calama,Calama,1918-08-08,1918,8,8,-999,10,1.61,0.973
0010.txt,Calama,Calama,1918-08-10,1918,8,10,-999,1,0.355,0.624
0010.txt,Calama,Calama,1918-08-10,1918,8,10,-999,2,0.403,0.735
0010.txt,Calama,Calama,1918-08-10,1918,8,10,-999,3,0.46,0.818
0010.txt,Calama,Calama,1918-08-10,1918,8,10,-999,4,0.511,0.866
0010.txt,Calama,Calama,1918-08-10,1918,8,10,-999,5,0.637,0.901
0010.txt,Calama,Calama,1918-08-10,1918,8,10,-999,6,0.702,0.942
0010.txt,Calama,Calama,1918-08-10,1918,8,10,-999,7,0.83,0.958
0010.txt,Calama,Calama,1918-08-10,1918,8,10,-999,8,1.008,0.967
0010.txt,Calama,Calama,1918-08-10,1918,8,10,-999,9,1.244,0.966
0010.txt,Calama,Calama,1918-08-10,1918,8,10,-999,10,1.61,0.969
0010.txt,Calama,Calama,1918-08-11,1918,8,11,-999,1,0.355,0.626
0010.txt,Calama,Calama,1918-08-11,1918,8,11,-999,2,0.403,0.736
0010.txt,Calama,Calama,1918-08-11,1918,8,11,-999,3,0.46,0.815
0010.txt,Calama,Calama,1918-08-11,1918,8,11,-999,4,0.511,0.868
0010.txt,Calama,Calama,1918-08-11,1918,8,11,-999,5,0.637,0.907
0010.txt,Calama,Calama,1918-08-11,1918,8,11,-999,6,0.702,0.935
0010.txt,Calama,Calama,1918-08-11,1918,8,11,-999,7,0.83,0.957
0010.txt,Calama,Calama,1918-08-11,1918,8,11,-999,8,1.008,0.961
0010.txt,Calama,Calama,1918-08-11,1918,8,11,-999,9,1.244,0.964
0010.txt,Calama,Calama,1918-08-11,1918,8,11,-999,10,1.61,0.972
0010.txt,Calama,Calama,1918-08-12,1918,8,12,-999,1,0.355,0.623
0010.txt,Calama,Calama,1918-08-12,1918,8,12,-999,2,0.403,0.736
0010.txt,Calama,Calama,1918-08-12,1918,8,12,-999,3,0.46,0.831
0010.txt,Calama,Calama,1918-08-12,1918,8,12,-999,4,0.511,0.866
0010.txt,Calama,Calama,1918-08-12,1918,8,12,-999,5,0.637,0.9
0010.txt,Calama,Calama,1918-08-12,1918,8,12,-999,6,0.702,0.94
0010.txt,Calama,Calama,1918-08-12,1918,8,12,-999,7,0.83,0.957
0010.txt,Calama,Calama,1918-08-12,1918,8,12,-999,8,1.008,0.969
0010.txt,Calama,Calama,1918-08-12,1918,8,12,-999,9,1.244,0.969
0010.txt,Calama,Calama,1918-08-12,1918,8,12,-999,10,1.61,0.975
0010.txt,Calama,Calama,1918-08-14,1918,8,14,-999,1,0.355,0.605
0010.txt,Calama,Calama,1918-08-14,1918,8,14,-999,2,0.403,0.722
0010.txt,Calama,Calama,1918-08-14,1918,8,14,-999,3,0.46,0.812
0010.txt,Calama,Calama,1918-08-14,1918,8,14,-999,4,0.511,0.858
0010.txt,Calama,Calama,1918-08-14,1918,8,14,-999,5,0.637,0.894
0010.txt,Calama,Calama,1918-08-14,1918,8,14,-999,6,0.702,0.929
0010.txt,Calama,Calama,1918-08-14,1918,8,14,-999,7,0.83,0.954
0010.txt,Calama,Calama,1918-08-14,1918,8,14,-999,8,1.008,0.964
0010.txt,Calama,Calama,1918-08-14,1918,8,14,-999,9,1.244,0.963
0010.txt,Calama,Calama,1918-08-14,1918,8,14,-999,10,1.61,0.971
0010.txt,Calama,Calama,1918-08-15,1918,8,15,-999,1,0.355,0.624
0010.txt,Calama,Calama,1918-08-15,1918,8,15,-999,2,0.403,0.722
0010.txt,Calama,Calama,1918-08-15,1918,8,15,-999,3,0.46,0.811
0010.txt,Calama,Calama,1918-08-15,1918,8,15,-999,4,0.511,0.855
0010.txt,Calama,Calama,1918-08-15,1918,8,15,-999,5,0.637,0.896
0010.txt,Calama,Calama,1918-08-15,1918,8,15,-999,6,0.702,0.937
0010.txt,Calama,Calama,1918-08-15,1918,8,15,-999,7,0.83,0.952
0010.txt,Calama,Calama,1918-08-15,1918,8,15,-999,8,1.008,0.966
0010.txt,Calama,Calama,1918-08-15,1918,8,15,-999,9,1.244,0.961
0010.txt,Calama,Calama,1918-08-15,1918,8,15,-999,10,1.61,0.967
0010.txt,Calama,Calama,1918-08-16,1918,8,16,-999,1,0.355,0.612
0010.txt,Calama,Calama,1918-08-16,1918,8,16,-999,2,0.403,0.73
0010.txt,Calama,Calama,1918-08-16,1918,8,16,-999,3,0.46,0.81
0010.txt,Calama,Calama,1918-08-16,1918,8,16,-999,4,0.511,0.853
0010.txt,Calama,Calama,1918-08-16,1918,8,16,-999,5,0.637,0.888
0010.txt,Calama,Calama,1918-08-16,1918,8,16,-999,6,0.702,0.924
0010.txt,Calama,Calama,1918-08-16,1918,8,16,-999,7,0.83,0.95
0010.txt,Calama,Calama,1918-08-16,1918,8,16,-999,8,1.008,0.96
0010.txt,Calama,Calama,1918-08-16,1918,8,16,-999,9,1.244,0.961
0010.txt,Calama,Calama,1918-08-16,1918,8,16,-999,10,1.61,0.96
0010.txt,Calama,Calama,1918-08-17,1918,8,17,-999,1,0.355,0.632
0010.txt,Calama,Calama,1918-08-17,1918,8,17,-999,2,0.403,0.743
0010.txt,Calama,Calama,1918-08-17,1918,8,17,-999,3,0.46,0.824
0010.txt,Calama,Calama,1918-08-17,1918,8,17,-999,4,0.511,0.874
0010.txt,Calama,Calama,1918-08-17,1918,8,17,-999,5,0.637,0.912
0010.txt,Calama,Calama,1918-08-17,1918,8,17,-999,6,0.702,0.947
0010.txt,Calama,Calama,1918-08-17,1918,8,17,-999,7,0.83,0.955
0010.txt,Calama,Calama,1918-08-17,1918,8,17,-999,8,1.008,0.962
0010.txt,Calama,Calama,1918-08-17,1918,8,17,-999,9,1.244,0.964
0010.txt,Calama,Calama,1918-08-17,1918,8,17,-999,10,1.61,0.966
0010.txt,Calama,Calama,1918-08-19,1918,8,19,-999,1,0.355,0.618
0010.txt,Calama,Calama,1918-08-19,1918,8,19,-999,2,0.403,0.74
0010.txt,Calama,Calama,1918-08-19,1918,8,19,-999,3,0.46,0.826
0010.txt,Calama,Calama,1918-08-19,1918,8,19,-999,4,0.511,0.871
0010.txt,Calama,Calama,1918-08-19,1918,8,19,-999,5,0.637,0.906
0010.txt,Calama,Calama,1918-08-19,1918,8,19,-999,6,0.702,0.941
0010.txt,Calama,Calama,1918-08-19,1918,8,19,-999,7,0.83,0.959
0010.txt,Calama,Calama,1918-08-19,1918,8,19,-999,8,1.008,0.971
0010.txt,Calama,Calama,1918-08-19,1918,8,19,-999,9,1.244,0.971
0010.txt,Calama,Calama,1918-08-19,1918,8,19,-999,10,1.61,0.975
0010.txt,Calama,Calama,1918-08-20,1918,8,20,-999,1,0.355,0.634
0010.txt,Calama,Calama,1918-08-20,1918,8,20,-999,2,0.403,0.73
0010.txt,Calama,Calama,1918-08-20,1918,8,20,-999,3,0.46,0.823
0010.txt,Calama,Calama,1918-08-20,1918,8,20,-999,4,0.511,0.862
0010.txt,Calama,Calama,1918-08-20,1918,8,20,-999,5,0.637,0.902
0010.txt,Calama,Calama,1918-08-20,1918,8,20,-999,6,0.702,0.938
0010.txt,Calama,Calama,1918-08-20,1918,8,20,-999,7,0.83,0.957
0010.txt,Calama,Calama,1918-08-20,1918,8,20,-999,8,1.008,0.968
0010.txt,Calama,Calama,1918-08-20,1918,8,20,-999,9,1.244,0.97
0010.txt,Calama,Calama,1918-08-20,1918,8,20,-999,10,1.61,0.969
0010.txt,Calama,Calama,1918-08-21,1918,8,21,-999,1,0.355,0.612
0010.txt,Calama,Calama,1918-08-21,1918,8,21,-999,2,0.403,0.728
0010.txt,Calama,Calama,1918-08-21,1918,8,21,-999,3,0.46,0.823
0010.txt,Calama,Calama,1918-08-21,1918,8,21,-999,4,0.511,0.866
0010.txt,Calama,Calama,1918-08-21,1918,8,21,-999,5,0.637,0.9
0010.txt,Calama,Calama,1918-08-21,1918,8,21,-999,6,0.702,0.936
0010.txt,Calama,Calama,1918-08-21,1918,8,21,-999,7,0.83,0.957
0010.txt,Calama,Calama,1918-08-21,1918,8,21,-999,8,1.008,0.966
0010.txt,Calama,Calama,1918-08-21,1918,8,21,-999,9,1.244,0.97
0010.txt,Calama,Calama,1918-08-21,1918,8,21,-999,10,1.61,0.973
0010.txt,Calama,Calama,1918-08-22,1918,8,22,-999,1,0.355,0.627
0010.txt,Calama,Calama,1918-08-22,1918,8,22,-999,2,0.403,0.733
0010.txt,Calama,Calama,1918-08-22,1918,8,22,-999,3,0.46,0.82
0010.txt,Calama,Calama,1918-08-22,1918,8,22,-999,4,0.511,0.858
0010.txt,Calama,Calama,1918-08-22,1918,8,22,-999,5,0.637,0.898
0010.txt,Calama,Calama,1918-08-22,1918,8,22,-999,6,0.702,0.93
0010.txt,Calama,Calama,1918-08-22,1918,8,22,-999,7,0.83,0.954
0010.txt,Calama,Calama,1918-08-22,1918,8,22,-999,8,1.008,0.965
0010.txt,Calama,Calama,1918-08-22,1918,8,22,-999,9,1.244,0.969
0010.txt,Calama,Calama,1918-08-22,1918,8,22,-999,10,1.61,0.969
0010.txt,Calama,Calama,1918-08-23,1918,8,23,-999,1,0.355,0.615
0010.txt,Calama,Calama,1918-08-23,1918,8,23,-999,2,0.403,0.732
0010.txt,Calama,Calama,1918-08-23,1918,8,23,-999,3,0.46,0.811
0010.txt,Calama,Calama,1918-08-23,1918,8,23,-999,4,0.511,0.859
0010.txt,Calama,Calama,1918-08-23,1918,8,23,-999,5,0.637,0.896
0010.txt,Calama,Calama,1918-08-23,1918,8,23,-999,6,0.702,0.92
0010.txt,Calama,Calama,1918-08-23,1918,8,23,-999,7,0.83,0.954
0010.txt,Calama,Calama,1918-08-23,1918,8,23,-999,8,1.008,0.965
0010.txt,Calama,Calama,1918-08-23,1918,8,23,-999,9,1.244,0.966
0010.txt,Calama,Calama,1918-08-23,1918,8,23,-999,10,1.61,0.97
0010.txt,Calama,Calama,1918-08-24,1918,8,24,-999,1,0.355,0.624
0010.txt,Calama,Calama,1918-08-24,1918,8,24,-999,2,0.403,0.724
0010.txt,Calama,Calama,1918-08-24,1918,8,24,-999,3,0.46,0.813
0010.txt,Calama,Calama,1918-08-24,1918,8,24,-999,4,0.511,0.85
0010.txt,Calama,Calama,1918-08-24,1918,8,24,-999,5,0.637,0.892
0010.txt,Calama,Calama,1918-08-24,1918,8,24,-999,6,0.702,0.928
0010.txt,Calama,Calama,1918-08-24,1918,8,24,-999,7,0.83,0.95
0010.txt,Calama,Calama,1918-08-24,1918,8,24,-999,8,1.008,0.96
0010.txt,Calama,Calama,1918-08-24,1918,8,24,-999,9,1.244,0.963
0010.txt,Calama,Calama,1918-08-24,1918,8,24,-999,10,1.61,0.972
0010.txt,Calama,Calama,1918-08-25,1918,8,25,-999,1,0.355,0.62
0010.txt,Calama,Calama,1918-08-25,1918,8,25,-999,2,0.403,0.726
0010.txt,Calama,Calama,1918-08-25,1918,8,25,-999,3,0.46,0.813
0010.txt,Calama,Calama,1918-08-25,1918,8,25,-999,4,0.511,0.856
0010.txt,Calama,Calama,1918-08-25,1918,8,25,-999,5,0.637,0.894
0010.txt,Calama,Calama,1918-08-25,1918,8,25,-999,6,0.702,0.925
0010.txt,Calama,Calama,1918-08-25,1918,8,25,-999,7,0.83,0.953
0010.txt,Calama,Calama,1918-08-25,1918,8,25,-999,8,1.008,0.962
